Version0.1
38120,4,72065,(SpineBase,Tracked,-0.1204762,0.08546261,2.451691,240.4065,194.1636),(SpineMid,Tracked,-0.12337,0.3934075,2.41814,239.6806,147.1362),(Neck,Tracked,-0.1246513,0.6904383,2.372494,239.0593,99.60921),(Head,Tracked,-0.1267118,0.8400074,2.348952,238.516,74.8766),(ShoulderLeft,Tracked,-0.3070945,0.553616,2.359629,210.466,120.4711),(ElbowLeft,Tracked,-0.361006,0.30896,2.400366,203.1028,159.5969),(WristLeft,Tracked,-0.3513757,0.08018894,2.374244,204.0468,194.5426),(HandLeft,Tracked,-0.3350179,0.03089116,2.373367,206.5711,202.1731),(ShoulderRight,Tracked,0.05160523,0.5549194,2.378992,266.4285,121.0495),(ElbowRight,Tracked,0.09817285,0.2817816,2.428678,273.2873,164.3392),(WristRight,Tracked,0.11786,0.04450908,2.431642,276.2252,200.2392),(HandRight,Tracked,0.1139556,-0.03159945,2.435843,275.6059,211.7159),(HipLeft,Tracked,-0.1985492,0.08321415,2.410062,228.1962,194.2804),(KneeLeft,Tracked,-0.2264177,-0.3035728,2.4723,224.7793,252.0863),(AnkleLeft,Tracked,-0.2268602,-0.6337934,2.535554,225.4613,299.0894),(FootLeft,Tracked,-0.2340035,-0.7010072,2.452946,223.2463,312.3847),(HipRight,Tracked,-0.03875887,0.0851633,2.420907,252.5654,194.0486),(KneeRight,Tracked,-0.03017439,-0.2960028,2.476266,253.964,250.8607),(AnkleRight,Tracked,-0.04590283,-0.6296579,2.546287,251.7979,298.0608),(FootRight,Tracked,-0.009864273,-0.7013534,2.468264,256.9659,311.7393),(SpineShoulder,Tracked,-0.124502,0.6176568,2.386075,239.2078,111.5466),(HandTipLeft,Tracked,-0.3250481,-0.05157066,2.383232,208.3268,214.9065),(ThumbLeft,Tracked,-0.2925032,0.03962636,2.338226,212.4872,200.7305),(HandTipRight,Tracked,0.1236949,-0.1118327,2.468231,276.8319,223.5843),(ThumbRight,Tracked,0.0709959,-0.04998861,2.3983,269.3009,214.6033)
38121,4,72102,(SpineBase,Tracked,-0.1204057,0.08541808,2.451352,240.4145,194.1685),(SpineMid,Tracked,-0.1231493,0.3933608,2.417898,239.7123,147.1374),(Neck,Tracked,-0.1243607,0.6904229,2.372363,239.1034,99.60571),(Head,Tracked,-0.1263875,0.8398603,2.349243,238.5695,74.91635),(ShoulderLeft,Tracked,-0.3066137,0.5538149,2.359446,210.5374,120.4333),(ElbowLeft,Tracked,-0.3605144,0.3087511,2.400322,203.1775,159.6283),(WristLeft,Tracked,-0.3509036,0.07999738,2.37399,204.1143,194.571),(HandLeft,Tracked,-0.3353571,0.03114978,2.371414,206.4755,202.1291),(ShoulderRight,Tracked,0.05226249,0.5548164,2.378857,266.5308,121.0605),(ElbowRight,Tracked,0.09792349,0.2813364,2.423127,273.2835,164.309),(WristRight,Tracked,0.1186063,0.04189919,2.416411,276.4507,200.5932),(HandRight,Tracked,0.1153474,-0.03034095,2.415238,275.9639,211.5654),(HipLeft,Tracked,-0.1984907,0.08321953,2.409619,228.1995,194.2773),(KneeLeft,Tracked,-0.2261815,-0.304047,2.472513,224.8172,252.153),(AnkleLeft,Tracked,-0.2272107,-0.6335931,2.535606,225.411,299.0583),(FootLeft,Tracked,-0.2338375,-0.7009334,2.453317,223.2767,312.3574),(HipRight,Tracked,-0.03868644,0.08508129,2.420645,252.5757,194.0596),(KneeRight,Tracked,-0.03005305,-0.2962832,2.476446,253.9823,250.8991),(AnkleRight,Tracked,-0.04581271,-0.6294765,2.546131,251.8106,298.04),(FootRight,Tracked,-0.009539562,-0.7012267,2.466508,257.0134,311.7953),(SpineShoulder,Tracked,-0.124225,0.6176357,2.385913,239.2493,111.5434),(HandTipLeft,Tracked,-0.3234652,-0.05151466,2.379547,208.494,214.9101),(ThumbLeft,Tracked,-0.2893935,0.04856713,2.335077,212.9149,199.3157),(HandTipRight,Tracked,0.1279019,-0.1116182,2.441563,277.6656,223.734),(ThumbRight,Tracked,0.07220212,-0.05251516,2.3951,269.5002,215.0006)
38122,4,72164,(SpineBase,Tracked,-0.1201128,0.08531878,2.451163,240.457,194.1824),(SpineMid,Tracked,-0.1230452,0.3933112,2.418001,239.7289,147.1475),(Neck,Tracked,-0.1244221,0.6903937,2.373157,239.1004,99.64639),(Head,Tracked,-0.1262458,0.8397486,2.349914,238.5975,74.97189),(ShoulderLeft,Tracked,-0.3063858,0.5535718,2.359901,210.5824,120.4884),(ElbowLeft,Tracked,-0.3601219,0.3080389,2.400524,203.2428,159.7418),(WristLeft,Tracked,-0.35068,0.07931267,2.37375,204.1436,194.6758),(HandLeft,Tracked,-0.33435,0.03070167,2.369264,206.5849,202.1942),(ShoulderRight,Tracked,0.05227206,0.5550273,2.378788,266.5325,121.0251),(ElbowRight,Tracked,0.09865766,0.2841805,2.404172,273.5133,163.5364),(WristRight,Tracked,0.1304446,0.04888589,2.357373,278.7458,199.3458),(HandRight,Tracked,0.1367197,-0.02762138,2.350192,279.7878,211.2687),(HipLeft,Tracked,-0.1981084,0.08314309,2.409445,228.2556,194.288),(KneeLeft,Tracked,-0.2258555,-0.3041508,2.472501,224.8656,252.1686),(AnkleLeft,Tracked,-0.2247647,-0.6370154,2.537534,225.7908,299.4872),(FootLeft,Tracked,-0.2337011,-0.7011138,2.453305,223.297,312.3852),(HipRight,Tracked,-0.03848016,0.08496409,2.420437,252.6065,194.0763),(KneeRight,Tracked,-0.0299227,-0.2968513,2.476448,254.0016,250.9836),(AnkleRight,Tracked,-0.04471011,-0.6296701,2.545096,251.9675,298.1054),(FootRight,Tracked,-0.01031477,-0.7010931,2.466799,256.8976,311.7628),(SpineShoulder,Tracked,-0.1242097,0.6175963,2.386445,239.256,111.571),(HandTipLeft,Tracked,-0.3231708,-0.05147212,2.377502,208.4966,214.9103),(ThumbLeft,Tracked,-0.2902549,0.04984142,2.33481,212.7738,199.1142),(HandTipRight,Tracked,0.1493873,-0.1075997,2.354767,281.7254,223.7279),(ThumbRight,Tracked,0.09634999,-0.02529529,2.3428,273.5295,210.9174)
38123,4,72201,(SpineBase,Tracked,-0.1201132,0.08532137,2.451147,240.4568,194.1819),(SpineMid,Tracked,-0.1229507,0.393386,2.418248,239.7452,147.1422),(Neck,Tracked,-0.1241509,0.6907568,2.374342,239.1522,99.64361),(Head,Tracked,-0.1263221,0.8406448,2.35204,238.6034,74.95035),(ShoulderLeft,Tracked,-0.3063479,0.5533924,2.360236,210.5953,120.529),(ElbowLeft,Tracked,-0.360031,0.3079147,2.40078,203.2627,159.766),(WristLeft,Tracked,-0.3506383,0.07920685,2.373729,204.1496,194.692),(HandLeft,Tracked,-0.3349841,0.02999238,2.372413,206.5554,202.3104),(ShoulderRight,Tracked,0.05162023,0.5558015,2.378924,266.4312,120.9096),(ElbowRight,Tracked,0.1023175,0.2914238,2.391293,274.1579,162.1864),(WristRight,Tracked,0.1402756,0.05820594,2.327224,280.5605,197.7769),(HandRight,Tracked,0.1477079,-0.01527142,2.307146,281.935,209.385),(HipLeft,Tracked,-0.1981053,0.08314383,2.409438,228.256,194.2879),(KneeLeft,Tracked,-0.2257896,-0.3041294,2.472496,224.8753,252.1655),(AnkleLeft,Tracked,-0.2247808,-0.6368086,2.537254,225.7849,299.4673),(FootLeft,Tracked,-0.2347993,-0.7011285,2.450291,223.088,312.5183),(HipRight,Tracked,-0.03849026,0.08497014,2.420404,252.6049,194.0752),(KneeRight,Tracked,-0.02978536,-0.2965178,2.476451,254.022,250.9339),(AnkleRight,Tracked,-0.04382566,-0.6292434,2.544956,252.0952,298.0482),(FootRight,Tracked,-0.008778122,-0.7012811,2.46645,257.1272,311.806),(SpineShoulder,Tracked,-0.1239859,0.6178728,2.387344,239.2978,111.5642),(HandTipLeft,Tracked,-0.3256022,-0.05152109,2.384136,208.2602,214.8958),(ThumbLeft,Tracked,-0.2903745,0.02850854,2.337524,212.8092,202.4759),(HandTipRight,Tracked,0.1600999,-0.09298834,2.299286,283.9982,221.8006),(ThumbRight,Tracked,0.104802,-0.01175432,2.306889,275.1091,208.8254)
38124,4,72234,(SpineBase,Tracked,-0.1199967,0.08534085,2.45087,240.4722,194.1775),(SpineMid,Tracked,-0.1229016,0.3933959,2.41832,239.7532,147.1425),(Neck,Tracked,-0.1241595,0.6908096,2.375129,239.1573,99.67113),(Head,Tracked,-0.1266305,0.8407739,2.352782,238.5612,74.97179),(ShoulderLeft,Tracked,-0.3064134,0.5534586,2.360839,210.5973,120.5407),(ElbowLeft,Tracked,-0.3598433,0.3080137,2.400853,203.2932,159.7523),(WristLeft,Tracked,-0.3503634,0.07933193,2.373472,204.1864,194.6714),(HandLeft,Tracked,-0.3334374,0.0306942,2.369321,206.7281,202.1955),(ShoulderRight,Tracked,0.05105048,0.5564023,2.379029,266.3427,120.8199),(ElbowRight,Tracked,0.1073921,0.3055797,2.373482,275.0638,159.6525),(WristRight,Tracked,0.1524417,0.06912911,2.279226,282.9876,195.8238),(HandRight,Tracked,0.1607833,-0.0004387251,2.255106,284.6071,207.0272),(HipLeft,Tracked,-0.1980075,0.08318283,2.409192,228.2679,194.2807),(KneeLeft,Tracked,-0.225622,-0.3042943,2.472486,224.9001,252.1902),(AnkleLeft,Tracked,-0.2248061,-0.6366425,2.537187,225.7804,299.4454),(FootLeft,Tracked,-0.2350628,-0.7012057,2.45021,223.0471,312.5336),(HipRight,Tracked,-0.0383636,0.08496724,2.420093,252.6233,194.074),(KneeRight,Tracked,-0.0294021,-0.2957328,2.476194,254.0784,250.8218),(AnkleRight,Tracked,-0.04360273,-0.6290848,2.544892,252.1273,298.0274),(FootRight,Tracked,-0.01493441,-0.6988711,2.476047,256.2155,311.0355),(SpineShoulder,Tracked,-0.1239592,0.6179161,2.387896,239.3064,111.5797),(HandTipLeft,Tracked,-0.3222983,-0.05111572,2.376758,208.6162,214.8577),(ThumbLeft,Tracked,-0.2904497,0.04311224,2.3357,212.7609,200.1756),(HandTipRight,Tracked,0.1767469,-0.07417709,2.237463,287.4374,219.1256),(ThumbRight,Tracked,0.1183882,0.001299515,2.264625,277.6226,206.7452)
38125,4,72268,(SpineBase,Tracked,-0.1200746,0.08533743,2.450856,240.4605,194.178),(SpineMid,Tracked,-0.1230719,0.3934011,2.418865,239.7316,147.1552),(Neck,Tracked,-0.1245668,0.6908753,2.376935,239.1088,99.74287),(Head,Tracked,-0.1274689,0.8411961,2.355333,238.4514,75.04883),(ShoulderLeft,Tracked,-0.3063418,0.5533627,2.361324,210.6185,120.5737),(ElbowLeft,Tracked,-0.3598024,0.3080524,2.401344,203.3108,159.7561),(WristLeft,Tracked,-0.3502932,0.07939758,2.373611,204.2004,194.6619),(HandLeft,Tracked,-0.3336586,0.03089736,2.370952,206.7294,202.1673),(ShoulderRight,Tracked,0.05082477,0.5569161,2.379329,266.3068,120.7508),(ElbowRight,Tracked,0.1150024,0.3223056,2.356571,276.3729,156.696),(WristRight,Tracked,0.1609928,0.09177661,2.24804,284.7273,191.9701),(HandRight,Tracked,0.1742418,0.02824838,2.200408,287.5056,202.2436),(HipLeft,Tracked,-0.1981088,0.08314938,2.409149,228.2518,194.2855),(KneeLeft,Tracked,-0.2254376,-0.3048424,2.472686,224.9301,252.2681),(AnkleLeft,Tracked,-0.2255891,-0.6359559,2.536737,225.6609,299.3618),(FootLeft,Tracked,-0.234502,-0.7015346,2.449541,223.1218,312.6123),(HipRight,Tracked,-0.03843614,0.08498801,2.420103,252.6124,194.0709),(KneeRight,Tracked,-0.02936297,-0.2957602,2.476203,254.0842,250.8257),(AnkleRight,Tracked,-0.04331769,-0.6292461,2.544827,252.1684,298.0532),(FootRight,Tracked,-0.01332015,-0.6988112,2.467111,256.4487,311.406),(SpineShoulder,Tracked,-0.1243069,0.6179688,2.389373,239.2646,111.6308),(HandTipLeft,Tracked,-0.32003,-0.05139265,2.37814,208.9966,214.8957),(ThumbLeft,Tracked,-0.2863094,0.0246448,2.334154,213.3845,203.0776),(HandTipRight,Tracked,0.1931784,-0.04348343,2.182674,290.9311,214.2695),(ThumbRight,Tracked,0.1289778,0.03408141,2.211539,279.8417,201.3004)
38126,4,72299,(SpineBase,Tracked,-0.1203437,0.08536232,2.450759,240.4194,194.1737),(SpineMid,Tracked,-0.1232564,0.3936275,2.419636,239.7095,147.1398),(Neck,Tracked,-0.1245859,0.69165,2.379675,239.1281,99.74633),(Head,Tracked,-0.1282642,0.8415802,2.356646,238.3379,75.06215),(ShoulderLeft,Tracked,-0.3063546,0.5531164,2.362158,210.6336,120.643),(ElbowLeft,Tracked,-0.3597626,0.308101,2.401364,203.3173,159.749),(WristLeft,Tracked,-0.350265,0.07944783,2.3736,204.2046,194.6541),(HandLeft,Tracked,-0.3352469,0.02972772,2.371511,206.4948,202.3496),(ShoulderRight,Tracked,0.05027734,0.5576039,2.37965,266.221,120.6554),(ElbowRight,Tracked,0.1214979,0.3373038,2.340666,277.5178,153.9906),(WristRight,Tracked,0.1760694,0.1257286,2.189331,287.9671,185.8707),(HandRight,Tracked,0.186206,0.0608172,2.143251,290.3348,196.5384),(HipLeft,Tracked,-0.1985005,0.08307926,2.408875,228.1887,194.2947),(KneeLeft,Tracked,-0.2253544,-0.3050798,2.472806,224.9441,252.3013),(AnkleLeft,Tracked,-0.2256368,-0.6359001,2.536713,225.6537,299.3546),(FootLeft,Tracked,-0.2345955,-0.701739,2.448747,223.0961,312.6779),(HipRight,Tracked,-0.03864978,0.08508191,2.420115,252.58,194.0567),(KneeRight,Tracked,-0.02921221,-0.2947324,2.475961,254.1062,250.6772),(AnkleRight,Tracked,-0.04313433,-0.6286994,2.544749,252.1948,297.9763),(FootRight,Tracked,-0.01478534,-0.6971633,2.468897,256.2313,311.0821),(SpineShoulder,Tracked,-0.1243974,0.6185923,2.391576,239.2683,111.6224),(HandTipLeft,Tracked,-0.3243958,-0.05148997,2.37718,208.2999,214.9142),(ThumbLeft,Tracked,-0.2906279,0.0268423,2.336292,212.7452,202.7355),(HandTipRight,Tracked,0.204711,-0.006020728,2.113621,293.9991,208.0016),(ThumbRight,Tracked,0.1414468,0.06706525,2.154692,282.5333,195.5321)
38127,4,72334,(SpineBase,Tracked,-0.1205812,0.08534221,2.450612,240.3828,194.1759),(SpineMid,Tracked,-0.123336,0.3936006,2.420115,239.7011,147.1558),(Neck,Tracked,-0.1244651,0.6915581,2.381214,239.1594,99.83044),(Head,Tracked,-0.1295714,0.8419782,2.358959,238.1529,75.12932),(ShoulderLeft,Tracked,-0.306678,0.5529389,2.363321,210.6068,120.7135),(ElbowLeft,Tracked,-0.3599592,0.3087839,2.401424,203.2882,159.6453),(WristLeft,Tracked,-0.3506049,0.08010319,2.373932,204.1593,194.5543),(HandLeft,Tracked,-0.3345552,0.0315848,2.371988,206.6127,202.0629),(ShoulderRight,Tracked,0.049696,0.5581717,2.379916,266.1302,120.5768),(ElbowRight,Tracked,0.1265538,0.3417933,2.327055,278.4295,152.9675),(WristRight,Tracked,0.1805486,0.1674672,2.14437,289.3615,178.2743),(HandRight,Tracked,0.1968985,0.1044504,2.089186,293.0475,188.597),(HipLeft,Tracked,-0.1988524,0.08297076,2.408657,228.1322,194.3101),(KneeLeft,Tracked,-0.2251604,-0.3051952,2.472776,224.9725,252.319),(AnkleLeft,Tracked,-0.2256073,-0.6358734,2.536937,225.6609,299.3424),(FootLeft,Tracked,-0.2346302,-0.7015349,2.448646,223.0895,312.6513),(HipRight,Tracked,-0.03879643,0.08512224,2.420025,252.5575,194.0501),(KneeRight,Tracked,-0.02902654,-0.2947069,2.476138,254.134,250.6702),(AnkleRight,Tracked,-0.04307177,-0.6284256,2.54485,252.2041,297.9328),(FootRight,Tracked,-0.01436183,-0.6969127,2.469671,256.2953,311.0116),(SpineShoulder,Tracked,-0.1243425,0.6185257,2.392859,239.2871,111.6842),(HandTipLeft,Tracked,-0.3220726,-0.05175078,2.377329,208.6631,214.9539),(ThumbLeft,Tracked,-0.2903554,0.03366751,2.336102,212.7841,201.6619),(HandTipRight,Tracked,0.2085943,0.03359658,2.03308,296.1133,200.888),(ThumbRight,Tracked,0.1490831,0.1144024,2.104,284.4516,186.9949)
38128,4,72365,(SpineBase,Tracked,-0.1208134,0.08527742,2.45046,240.3469,194.1849),(SpineMid,Tracked,-0.1236023,0.3935266,2.420933,239.667,147.1873),(Neck,Tracked,-0.1248857,0.691455,2.383724,239.1148,99.96),(Head,Tracked,-0.1301505,0.8419502,2.359992,238.0712,75.19164),(ShoulderLeft,Tracked,-0.3072022,0.5528561,2.364765,210.5544,120.7792),(ElbowLeft,Tracked,-0.3602555,0.3086873,2.401631,203.2475,159.6641),(WristLeft,Tracked,-0.3506688,0.08003528,2.373865,204.1478,194.5645),(HandLeft,Tracked,-0.3344719,0.03119709,2.371089,206.6059,202.1211),(ShoulderRight,Tracked,0.04792732,0.5594829,2.379878,265.8568,120.3714),(ElbowRight,Tracked,0.1378215,0.3588998,2.289342,280.5737,149.3165),(WristRight,Tracked,0.1921892,0.2065077,2.099392,292.0729,170.8167),(HandRight,Tracked,0.2063416,0.1452628,2.03593,295.6675,180.7476),(HipLeft,Tracked,-0.1990855,0.08286748,2.408551,228.0953,194.3253),(KneeLeft,Tracked,-0.2248881,-0.3051673,2.472746,225.0126,252.3153),(AnkleLeft,Tracked,-0.2256888,-0.6356303,2.537204,225.6526,299.2972),(FootLeft,Tracked,-0.2345963,-0.7016296,2.448673,223.0949,312.6645),(HipRight,Tracked,-0.03902121,0.08510345,2.419828,252.523,194.0519),(KneeRight,Tracked,-0.02904015,-0.2946959,2.476145,254.132,250.6685),(AnkleRight,Tracked,-0.0420812,-0.6284492,2.545019,252.3479,297.9301),(FootRight,Tracked,-0.01465432,-0.6972565,2.470278,256.2521,311.0375),(SpineShoulder,Tracked,-0.1247265,0.6184332,2.39494,239.2448,111.7818),(HandTipLeft,Tracked,-0.3212747,-0.05142142,2.377789,208.7964,214.9014),(ThumbLeft,Tracked,-0.2880195,0.02979284,2.336942,213.1687,202.273),(HandTipRight,Tracked,0.2204371,0.07819138,1.963835,299.6669,192.332),(ThumbRight,Tracked,0.1753051,0.1438968,2.011327,290.4483,180.6819)
38129,4,72399,(SpineBase,Tracked,-0.1211482,0.08519696,2.450189,240.2947,194.1955),(SpineMid,Tracked,-0.1238237,0.3934932,2.421652,239.639,147.2102),(Neck,Tracked,-0.1250589,0.6914831,2.385965,239.1063,100.0568),(Head,Tracked,-0.1311872,0.8412153,2.361509,237.9223,75.39209),(ShoulderLeft,Tracked,-0.3073852,0.5527102,2.365279,210.5364,120.8209),(ElbowLeft,Tracked,-0.360197,0.3086176,2.401752,203.2593,159.6772),(WristLeft,Tracked,-0.3507432,0.07998727,2.373638,204.1311,194.5707),(HandLeft,Tracked,-0.3355072,0.03005791,2.370041,206.422,202.2956),(ShoulderRight,Tracked,0.04621905,0.5599585,2.379484,265.5936,120.283),(ElbowRight,Tracked,0.1410249,0.3646084,2.281891,281.164,148.2038),(WristRight,Tracked,0.1973036,0.2693135,2.072234,293.4408,159.1802),(HandRight,Tracked,0.2102918,0.1979659,1.989348,297.2854,170.3869),(HipLeft,Tracked,-0.1994514,0.0827355,2.408217,228.0353,194.3436),(KneeLeft,Tracked,-0.224818,-0.305162,2.472621,225.0214,252.3168),(AnkleLeft,Tracked,-0.2258781,-0.6353993,2.536933,225.6216,299.2734),(FootLeft,Tracked,-0.2350154,-0.7013875,2.448531,223.0298,312.6341),(HipRight,Tracked,-0.03930889,0.08507487,2.419622,252.4789,194.0551),(KneeRight,Tracked,-0.02907376,-0.2948674,2.476164,254.1271,250.6936),(AnkleRight,Tracked,-0.04177978,-0.6286285,2.545105,252.3918,297.9531),(FootRight,Tracked,-0.01471724,-0.6970854,2.470446,256.2429,311.0047),(SpineShoulder,Tracked,-0.1249238,0.6184453,2.396799,239.2294,111.8542),(HandTipLeft,Tracked,-0.323901,-0.05142062,2.377987,208.3937,214.9008),(ThumbLeft,Tracked,-0.2901939,0.03291671,2.336244,212.8124,201.7803),(HandTipRight,Tracked,0.2202383,0.1401208,1.90994,300.8066,180.0009),(ThumbRight,Tracked,0.1679213,0.203999,1.992864,289.3958,169.3488)
